거래일,거래시간,연료원,전력거래량(MWh)
2021-10-14,21,중유,51.881424
2021-10-14,22,중유,51.865296
2021-10-14,23,중유,22.891568
2021-10-14,24,중유,0
2021-10-14,01,태양광,0.000528
2021-10-14,02,태양광,0.661797
2021-10-14,03,태양광,0.548772
2021-10-14,04,태양광,0.28292
2021-10-14,05,태양광,0.063492
2021-10-14,06,태양광,0.000512
2021-10-14,07,태양광,0.17694
2021-10-14,08,태양광,8.161001
2021-10-14,09,태양광,40.436121
2021-10-14,10,태양광,77.45511
2021-10-14,11,태양광,84.962716
2021-10-14,12,태양광,110.050211
2021-10-14,13,태양광,111.196086
2021-10-14,14,태양광,95.679987
2021-10-14,15,태양광,96.912198
2021-10-14,16,태양광,100.26859
2021-10-14,17,태양광,57.584901
2021-10-14,18,태양광,10.654859
2021-10-14,19,태양광,0.580592
2021-10-14,20,태양광,6.878428
2021-10-14,21,태양광,5.33693
2021-10-14,22,태양광,3.008135
2021-10-14,23,태양광,0.808364
2021-10-14,24,태양광,0.184756
2021-10-14,01,폐기물,12.420237
2021-10-14,02,폐기물,11.733477
2021-10-14,03,폐기물,11.844351
2021-10-14,04,폐기물,12.099376
2021-10-14,05,폐기물,12.493033
2021-10-14,06,폐기물,12.150733
2021-10-14,07,폐기물,12.118415
2021-10-14,08,폐기물,12.336562
2021-10-14,09,폐기물,12.765177
2021-10-14,10,폐기물,12.763737
2021-10-14,11,폐기물,12.601026
2021-10-14,12,폐기물,12.474474
2021-10-14,13,폐기물,12.347921
2021-10-14,14,폐기물,11.769395
2021-10-14,15,폐기물,10.250763
2021-10-14,16,폐기물,12.257526
2021-10-14,17,폐기물,12.257526
2021-10-14,18,폐기물,11.787474
2021-10-14,19,폐기물,12.113855
2021-10-14,20,폐기물,11.780915
2021-10-14,21,폐기물,11.568527
2021-10-14,22,폐기물,11.330861
2021-10-14,23,폐기물,11.601325
2021-10-14,24,폐기물,11.601805
2021-10-14,01,풍력,25.67016
2021-10-14,02,풍력,27.700699
2021-10-14,03,풍력,18.71278
2021-10-14,04,풍력,29.420997
2021-10-14,05,풍력,29.759994
2021-10-14,06,풍력,26.567419
2021-10-14,07,풍력,17.127389
2021-10-14,08,풍력,13.634112
2021-10-14,09,풍력,13.888976
2021-10-14,10,풍력,12.69436
2021-10-14,11,풍력,10.435535
2021-10-14,12,풍력,7.201748
2021-10-14,13,풍력,1.940579
2021-10-14,14,풍력,1.541752
2021-10-14,15,풍력,4.114705
2021-10-14,16,풍력,1.361451
2021-10-14,17,풍력,0.792245
2021-10-14,18,풍력,2.628417
2021-10-14,19,풍력,5.298248
2021-10-14,20,풍력,8.465547
2021-10-14,21,풍력,16.905881
2021-10-14,22,풍력,14.95703
2021-10-14,23,풍력,4.413717
2021-10-14,24,풍력,17.77658
2021-10-14,01,LNG,223.71797
2021-10-14,02,LNG,159.852
2021-10-14,03,LNG,159.760538
2021-10-14,04,LNG,159.581702
2021-10-14,05,LNG,159.389776
2021-10-14,06,LNG,160.045074
2021-10-14,07,LNG,160.000848
2021-10-14,08,LNG,163.669296
2021-10-14,09,LNG,160.047608
2021-10-14,10,LNG,159.315296
2021-10-14,11,LNG,158.755324
2021-10-14,12,LNG,158.693108
2021-10-14,13,LNG,158.517212
2021-10-14,14,LNG,164.70811
2021-10-14,15,LNG,154.388178
2021-10-14,16,LNG,161.785848
2021-10-14,17,LNG,177.564366
2021-10-14,18,LNG,230.406904
2021-10-14,19,LNG,253.094856
2021-10-14,20,LNG,242.007472
2021-10-14,21,LNG,236.971252
2021-10-14,22,LNG,237.19899
2021-10-14,23,LNG,238.69587
2021-10-14,24,LNG,237.543054
2021-10-14,01,경유,0
2021-10-14,02,경유,0
2021-10-14,03,경유,0
2021-10-14,04,경유,0
2021-10-14,05,경유,0
2021-10-14,06,경유,0
2021-10-14,07,경유,0
2021-10-14,08,경유,0
2021-10-14,09,경유,24.214624
2021-10-14,10,경유,25.859008
2021-10-14,11,경유,25.85856
2021-10-14,12,경유,24.191328
2021-10-14,13,경유,0
2021-10-14,14,경유,3.334016
2021-10-14,15,경유,30.615872
2021-10-14,16,경유,56.52416
2021-10-14,17,경유,56.52976
2021-10-14,18,경유,56.508928
2021-10-14,19,경유,56.516768
2021-10-14,20,경유,56.531328
2021-10-14,21,경유,56.560448
2021-10-14,22,경유,9.211776
2021-10-14,23,경유,0
2021-10-14,24,경유,0
2021-10-14,01,해양에너지,0
2021-10-14,02,해양에너지,0
2021-10-14,03,해양에너지,0
2021-10-14,04,해양에너지,0
2021-10-14,05,해양에너지,0
2021-10-14,06,해양에너지,0
2021-10-14,07,해양에너지,0
2021-10-14,08,해양에너지,0
2021-10-14,09,해양에너지,0
2021-10-14,10,해양에너지,0
2021-10-14,11,해양에너지,0
2021-10-14,12,해양에너지,0
2021-10-14,13,해양에너지,0
2021-10-14,14,해양에너지,0
2021-10-14,15,해양에너지,0
2021-10-14,16,해양에너지,0
2021-10-14,17,해양에너지,0
2021-10-14,18,해양에너지,0
2021-10-14,19,해양에너지,0
2021-10-14,20,해양에너지,0
2021-10-14,21,해양에너지,0
2021-10-14,22,해양에너지,0
2021-10-14,23,해양에너지,0
2021-10-14,24,해양에너지,0
2021-10-14,01,바이오매스,0
2021-10-14,02,바이오매스,0
2021-10-14,03,바이오매스,0
2021-10-14,04,바이오매스,0
2021-10-14,05,바이오매스,0
2021-10-14,06,바이오매스,0
2021-10-14,07,바이오매스,0
2021-10-14,08,바이오매스,0
2021-10-14,09,바이오매스,0
2021-10-14,10,바이오매스,0
2021-10-14,11,바이오매스,0
2021-10-14,12,바이오매스,0
2021-10-14,13,바이오매스,0
2021-10-14,14,바이오매스,0
2021-10-14,15,바이오매스,0
2021-10-14,16,바이오매스,0
2021-10-14,17,바이오매스,0
2021-10-14,18,바이오매스,0
2021-10-14,19,바이오매스,0
2021-10-14,20,바이오매스,0
2021-10-14,21,바이오매스,0
2021-10-14,22,바이오매스,0
2021-10-14,23,바이오매스,0
2021-10-14,24,바이오매스,0
2021-10-14,01,바이오중유,185.860584
2021-10-14,02,바이오중유,185.841712
2021-10-14,03,바이오중유,186.065544
2021-10-14,04,바이오중유,186.403224
2021-10-14,05,바이오중유,186.515
2021-10-14,06,바이오중유,186.48588
2021-10-14,07,바이오중유,185.515792
2021-10-14,08,바이오중유,199.255112
2021-10-14,09,바이오중유,204.75112
2021-10-14,10,바이오중유,204.439928
2021-10-14,11,바이오중유,204.842904
2021-10-14,12,바이오중유,204.90764
2021-10-14,13,바이오중유,204.930992
2021-10-14,14,바이오중유,204.710744
2021-10-14,15,바이오중유,204.583456
2021-10-14,16,바이오중유,189.676984
2021-10-14,17,바이오중유,194.936896
2021-10-14,18,바이오중유,204.425256
2021-10-14,19,바이오중유,204.261344
2021-10-14,20,바이오중유,204.328936
2021-10-14,21,바이오중유,204.33504
2021-10-14,22,바이오중유,204.450064
2021-10-14,23,바이오중유,191.857288
2021-10-14,24,바이오중유,147.917448
2021-10-15,01,바이오가스,0
2021-10-15,02,바이오가스,0
2021-10-15,03,바이오가스,0
2021-10-15,04,바이오가스,0
2021-10-15,05,바이오가스,0
2021-10-15,06,바이오가스,0
2021-10-15,07,바이오가스,0
2021-10-15,08,바이오가스,0
2021-10-15,09,바이오가스,0
2021-10-15,10,바이오가스,0.03192
2021-10-15,11,바이오가스,0.091728
2021-10-15,12,바이오가스,0.141168
2021-10-15,13,바이오가스,0.140976
2021-10-15,14,바이오가스,0.141264
2021-10-15,15,바이오가스,0.141168
2021-10-15,16,바이오가스,0.141168
2021-10-15,17,바이오가스,0.141408
2021-10-15,18,바이오가스,0.141504
2021-10-15,19,바이오가스,0.141456
2021-10-15,20,바이오가스,0.14136
2021-10-15,21,바이오가스,0.140256
2021-10-15,22,바이오가스,0.140448
2021-10-15,23,바이오가스,0.1404
2021-10-15,24,바이오가스,0.140496
2021-10-15,01,소수력,0.404533
2021-10-15,02,소수력,0.402672
2021-10-15,03,소수력,0.401732
2021-10-15,04,소수력,0.402515
2021-10-15,05,소수력,0.403412
2021-10-15,06,소수력,0.403849
2021-10-15,07,소수력,0.407506
2021-10-15,08,소수력,0.424605
2021-10-15,09,소수력,0.419088
2021-10-15,10,소수력,0.377825
2021-10-15,11,소수력,0.376527
2021-10-15,12,소수력,0.354032
2021-10-15,13,소수력,0.368076
2021-10-15,14,소수력,0.390707
2021-10-15,15,소수력,0.404116
2021-10-15,16,소수력,0.399588
2021-10-15,17,소수력,0.413907
2021-10-15,18,소수력,0.403371
2021-10-15,19,소수력,0.404477
2021-10-15,20,소수력,0.348709
2021-10-15,21,소수력,0.382361
2021-10-15,22,소수력,0.387706
2021-10-15,23,소수력,0.391749
2021-10-15,24,소수력,0.401347
2021-10-15,01,매립가스,0.335539
2021-10-15,02,매립가스,0.33577
2021-10-15,03,매립가스,0.336115
2021-10-15,04,매립가스,0.336115
2021-10-15,05,매립가스,0.336192
2021-10-15,06,매립가스,0.336269
2021-10-15,07,매립가스,0.336154
2021-10-15,08,매립가스,0.33481
2021-10-15,09,매립가스,0.334656
2021-10-15,10,매립가스,0.333965
2021-10-15,11,매립가스,0.334003
2021-10-15,12,매립가스,0.33312
2021-10-15,13,매립가스,0.333043
2021-10-15,14,매립가스,0.333197
2021-10-15,15,매립가스,0.33312
2021-10-15,16,매립가스,0.332813
2021-10-15,17,매립가스,0.332966
2021-10-15,18,매립가스,0.333542
2021-10-15,19,매립가스,0.334349
2021-10-15,20,매립가스,0.334157
2021-10-15,21,매립가스,0.334042
2021-10-15,22,매립가스,0.33408
2021-10-15,23,매립가스,0.334157
2021-10-15,24,매립가스,0.335194
2021-10-15,01,중유,0
2021-10-15,02,중유,0
2021-10-15,03,중유,0
2021-10-15,04,중유,0
2021-10-15,05,중유,0
2021-10-15,06,중유,0
2021-10-15,07,중유,0
2021-10-15,08,중유,0
2021-10-15,09,중유,0
2021-10-15,10,중유,0
2021-10-15,11,중유,0
2021-10-15,12,중유,0
2021-10-15,13,중유,0
2021-10-15,14,중유,0
2021-10-15,15,중유,0
2021-10-15,16,중유,25.026176
2021-10-15,17,중유,51.079392
2021-10-15,18,중유,51.865072
2021-10-15,19,중유,51.847264
2021-10-15,20,중유,51.824864
2021-10-15,21,중유,51.82408
2021-10-15,22,중유,31.173968
2021-10-15,23,중유,0
2021-10-15,24,중유,0
2021-10-15,01,태양광,0.169472
2021-10-15,02,태양광,0.975435
2021-10-15,03,태양광,0.74694
2021-10-15,04,태양광,0.598346
2021-10-15,05,태양광,0.254112
2021-10-15,06,태양광,0.217704
2021-10-15,07,태양광,0.487389
2021-10-15,08,태양광,23.929317
2021-10-15,09,태양광,77.199681
2021-10-15,10,태양광,131.655929
2021-10-15,11,태양광,164.696051
2021-10-15,12,태양광,176.145275
2021-10-15,13,태양광,181.804409
2021-10-15,14,태양광,162.121066
2021-10-15,15,태양광,112.837842
2021-10-15,16,태양광,72.07144
2021-10-15,17,태양광,28.155501
2021-10-15,18,태양광,8.943772
2021-10-15,19,태양광,3.29577
2021-10-15,20,태양광,7.167719
2021-10-15,21,태양광,6.72629
2021-10-15,22,태양광,4.45803
2021-10-15,23,태양광,1.393039
2021-10-15,24,태양광,0.24588
2021-10-15,01,폐기물,12.651104
2021-10-15,02,폐기물,12.454636
2021-10-15,03,폐기물,12.909489
2021-10-15,04,폐기물,13.170354
2021-10-15,05,폐기물,12.859892
2021-10-15,06,폐기물,12.903969
2021-10-15,07,폐기물,13.130836
2021-10-15,08,폐기물,13.278827
2021-10-15,09,폐기물,11.574606
2021-10-15,10,폐기물,11.210147
2021-10-15,11,폐기물,11.661161
2021-10-15,12,폐기물,11.67924
2021-10-15,13,폐기물,11.482532
2021-10-15,14,폐기물,11.642842
2021-10-15,15,폐기물,11.444214
2021-10-15,16,폐기물,11.3355
2021-10-15,17,폐기물,11.480132
2021-10-15,18,폐기물,11.3355
2021-10-15,19,폐기물,11.324861
2021-10-15,20,폐기물,11.253505
2021-10-15,21,폐기물,10.789453
2021-10-15,22,폐기물,10.562185
2021-10-15,23,폐기물,10.562586
2021-10-15,24,폐기물,12.356962
2021-10-15,01,풍력,14.060385
2021-10-15,02,풍력,8.740299
2021-10-15,03,풍력,8.994312
2021-10-15,04,풍력,13.185748
2021-10-15,05,풍력,12.907867
2021-10-15,06,풍력,27.685292
2021-10-15,07,풍력,25.771761
2021-10-15,08,풍력,11.897992
2021-10-15,09,풍력,6.057257
2021-10-15,10,풍력,9.378826
2021-10-15,11,풍력,7.484628
2021-10-15,12,풍력,7.679112
2021-10-15,13,풍력,3.587743
2021-10-15,14,풍력,3.417999
2021-10-15,15,풍력,5.286618
2021-10-15,16,풍력,4.848342
2021-10-15,17,풍력,6.363207
2021-10-15,18,풍력,2.417792
2021-10-15,19,풍력,2.793341
2021-10-15,20,풍력,3.281997
2021-10-15,21,풍력,12.157565
2021-10-15,22,풍력,47.280306
2021-10-15,23,풍력,69.466584
2021-10-15,24,풍력,72.129748
2021-10-15,01,LNG,196.215768
2021-10-15,02,LNG,159.848542
2021-10-15,03,LNG,159.894966
2021-10-15,04,LNG,159.851678
2021-10-15,05,LNG,159.87111
2021-10-15,06,LNG,159.851804
2021-10-15,07,LNG,159.80972
2021-10-15,08,LNG,160.630806
2021-10-15,09,LNG,160.269354
2021-10-15,10,LNG,159.21864
2021-10-15,11,LNG,156.000894
2021-10-15,12,LNG,122.371844
2021-10-15,13,LNG,121.641422
2021-10-15,14,LNG,121.692522
2021-10-15,15,LNG,150.39528
2021-10-15,16,LNG,181.196232
2021-10-15,17,LNG,206.559486
2021-10-15,18,LNG,251.648026
2021-10-15,19,LNG,239.238846
2021-10-15,20,LNG,237.469736
2021-10-15,21,LNG,237.36993
2021-10-15,22,LNG,237.203876
2021-10-15,23,LNG,237.490904
2021-10-15,24,LNG,222.065802
2021-10-15,01,경유,0
2021-10-15,02,경유,0
2021-10-15,03,경유,0
2021-10-15,04,경유,0
2021-10-15,05,경유,0
2021-10-15,06,경유,0
2021-10-15,07,경유,0
2021-10-15,08,경유,0
2021-10-15,09,경유,0
2021-10-15,10,경유,0
2021-10-15,11,경유,0
2021-10-15,12,경유,0
2021-10-15,13,경유,0
